"","D1n1","D1n2","D3n1","D3n2","D7n1","D7n2","LZn1","LZn2","Pachn1","Pachn2"
"NR_015507",0.66328,0.4255322,0.6109292,0.6427381,0.7910835,0.5786315,0.4297934,0.1821838,0.1894844,0.6867819
"NM_030137",0.2411927,0.2978725,0.1866728,0.321369,0.1909512,0.21318,0,0,0,0
"NM_030138",47.81646,50.51067,36.94424,43.78653,47.73779,47.23461,7.736281,4.964508,18.56947,14.11025
"NM_030139",13.3259,15.36171,12.30343,14.90349,10.99333,12.42535,0.2148967,0.1366378,1.705359,0.437043
"NM_001024645",9.708008,9.617027,8.434216,8.074397,7.447096,9.258104,0.8595868,0.5920973,0.09474219,0.3746083
"NR_046302",0,0,0,0,0,0,0,0,0,0
"NM_028081",0,0,0,0,0,0,0,0,0,0
"NM_028083",12.18023,8.46809,14.37381,13.33681,12.13904,10.81127,3.868141,7.287351,6.821438,8.303817
"NM_028082",0,0,0,0,0,0,0,0,0,0
"NM_028085",0.1808946,0.1276597,0.03394051,0,0,0,0.8595868,1.503016,4.073914,2.747127
"NM_028087",0.3617891,0.8510644,1.646115,1.647016,0.2727874,0.2740886,37.82182,39.8527,43.20244,30.40571
"NM_028089",0.3617891,0.4680854,0.08485127,0,0.3000661,0.3349972,0.4297934,0.4099135,0.09474219,0.6867819
"NM_001025067",21.94854,24.89363,18.49758,19.24197,21.98666,23.72389,23.63864,16.48763,39.41275,26.03528
"NM_001114754",0,0,0,0,0,0,0,0,0,0
"NM_207019",0,0,0,0,0,0,0,0,0,0
"NM_207018",0.06029818,0,0,0,0,0,0,0.04554594,0,0
"NM_207017",0,0,0.01697025,0,0,0,0,0,0,0
"NM_207016",0,0,0,0,0,0,0,0,0,0
"NM_207011",0,0,0,0,0,0,0,0,0,0
"NM_207010",0,0,0,0,0,0,0,0,0,0
"NM_001110272",0.1808946,0.2978725,0.1866728,0.2008556,0.2182299,0.09136287,0.4297934,1.275286,0.5684531,0.6867819
"NM_001110273",0,0,0,0,0,0,0,0.04554594,0,0
"NM_001110271",1.085367,0.8510644,0.05091076,0.321369,0.8456409,0.3654515,4.727727,4.372411,4.831852,4.183126
"NM_001110276",1.386858,1.276597,1.612174,1.647016,3.109776,2.101346,1.719174,0.8653729,1.705359,1.373564
"NM_001110274",0.06029818,0,0.03394051,0,0,0,2.57876,3.188216,0.5684531,1.18626
"NM_001110275",16.582,14.76597,23.36804,13.69835,13.50298,13.97852,2.148967,1.22974,4.737109,2.559823
"NM_001243307",0,0,0,0,0,0,0,0,0,0
"NM_001243306",0,0.04255322,0,0,0,0,0,0,0,0
"NM_001243305",0,0,0,0,0,0,0,0,0,0
"NR_040345",0,0,0,0,0,0,0,0,0,0
"NR_040344",0,0,0,0,0,0,0,0,0,0
"NR_040347",0.1205964,0.08510644,0.08485127,0.1606845,0,0,0,0,0,0
"NR_040346",0,0,0,0,0,0,0,0,0,0
"NR_040341",0,0,0,0,0,0,0,0,0,0
"NM_001112697",0,0,0,0,0,0,0,0.04554594,0,0
"NR_040343",0.4220873,0.382979,0.03394051,0.2410268,0.1909512,0.06090858,0,0.04554594,0,0.06243472
"NR_040342",0.06029818,0.04255322,0.01697025,0,0,0.06090858,0,0.04554594,0.1894844,0
"NM_001112698",0,0,0,0,0,0,0,0,0,0
"NM_001112699",0,0,0,0,0,0,0,0,0,0
"NR_040349",0.1205964,0.1702129,0.03394051,0.1205134,0.02727874,0.03045429,0.8595868,1.776292,0.09474219,0.2497389
"NR_040348",1.085367,1.106384,0.8824532,1.004278,0.9547559,0.8222659,1.93407,6.604162,1.515875,5.306951
"NM_029846",0,0,0,0,0,0,0,0,0,0
"NM_001159551",0.66328,1.021277,1.018215,0.8837648,0.7638047,1.035446,0.8595868,5.465513,1.326391,3.558779
"NM_029844",0.7235782,0.9361708,1.255799,1.08462,0.3819024,0.4872687,0.2148967,0.1821838,0,0.3746083
"NM_001159553",12.90381,14.72341,8.247544,13.57784,15.73983,15.80578,5.802211,3.734767,6.442469,4.432865
"NM_029842",3.97968,4.553194,2.783122,3.454717,4.364598,3.563152,1.074484,1.366378,2.17907,4.245561
"NM_001159555",0,0,0,0,0,0,0,0,0,0
"NM_029840",3.617891,1.446809,3.292229,2.651294,1.636724,1.370443,5.587314,8.061632,1.326391,0.6243472
"NM_001159557",0,0,0,0,0,0,0,0,0,0
"NM_001159558",0.06029818,0,0,0.04017113,0.02727874,0,0,0,0,0
"NM_001159559",1.025069,1.276597,1.968549,1.40599,1.882233,1.70544,0.2148967,1.184195,0.4737109,0.437043
"NR_045339",0,0,0,0,0,0,0,0,0,0
"NR_045338",0,0,0,0,0,0,0,0,0,0
"NM_029848",0,0,0,0,0,0,0.6446901,0.819827,0.4737109,0.6867819
"NM_183199",0.1205964,0.04255322,0.08485127,0.08034226,0.02727874,0.09136287,4.297934,1.45747,1.515875,0.7492166
"NM_001170591",0,0,0,0,0,0,0,0,0.7579375,0
"NM_001008419",0.5426837,0.7234047,0.3563753,0.8837648,0.627411,0.3654515,0.2148967,0.5465513,1.042164,0.2497389
"NM_001113563",0.8441746,0.6382983,0.1866728,0.6829092,0.7910835,0.8527201,0,0,0,0
"NM_001113562",0,0.08510644,0.1187918,0.08034226,0.08183622,0.09136287,1.504277,0.8653729,1.326391,0.4994777
"NM_001113560",0,0,0,0,0,0,0,0,0,0
"NM_001113566",0,0,0,0,0,0,0,0,0,0
"NM_001113565",0,0,0,0,0,0,0,0,0,0
"NM_001113564",0,0,0,0,0,0,0,0,0,0
"NM_001270700",0.06029818,0,0,0,0,0,12.24911,10.29338,3.88443,3.30904
"NM_001113569",0,0,0.03394051,0,0.1636724,0.1522715,0,0,0.09474219,0
"NM_183191",0,0,0,0,0,0,0,0,0,0
"NM_183190",0.06029818,0.08510644,0,0.08034226,0,0,146.9893,145.3371,35.81255,23.47545
"NM_177348",0,0,0,0,0,0,0,0.09109189,0,0
"NM_177345",26.5312,26.42555,33.7199,29.72664,26.86956,25.9166,50.71562,92.45826,79.20447,91.59173
"NM_177344",7.899062,5.914897,6.855983,6.668407,6.355946,6.699944,11.60442,16.66982,18.94844,17.35685
"NM_177347",0,0,0,0,0,0,0,0,0,0
"NM_177346",0.4823855,0.4680854,0.3563753,0.4418824,0.2727874,0.2740886,0,0.1366378,0,0.2497389
"NM_177341",0.1205964,0,0.01697025,0.04017113,0,0.03045429,0,0,0,0
"NM_177340",40.39978,41.40428,52.70961,45.67457,28.83363,30.5152,6.017108,5.602151,9.94793,4.745038
"NM_177343",11.33606,12.08511,8.213603,15.74708,14.26678,14.10034,6.232004,4.873416,4.358141,3.496344
"NM_177342",10.37129,12.97873,11.981,9.801755,14.45773,13.49125,27.50678,18.71938,25.20142,18.04363
"NR_003248",2.050138,0.7659579,1.052156,0.6829092,0.2455087,1.583623,0,0,0,0
"NR_045599",0.1205964,0.2127661,0.2036431,0.2008556,0.109115,0.3045429,0,0.3643675,0,0.1248694
"NR_045598",0.7838764,0.978724,1.663085,1.205134,0.9547559,0.944083,1.28938,1.047557,1.421133,0.9365207
"NR_045596",0,0,0,0,0,0,0,0,0,0
"NR_003247",0,0,0.01697025,0,0,0,0.2148967,0,0,0
"NR_027059",8.441746,5.02128,10.11427,7.190632,7.828998,7.430847,0.4297934,0.3188216,0.6631953,1.623303
"NR_045593",0,0.08510644,0.01697025,0.2008556,0.109115,0.1522715,0,0,0,0
"NR_003243",0.1205964,0.1702129,0.03394051,0.2008556,0.02727874,0.03045429,0,0,0,0
"NM_183336",0,0,0,0,0,0,0,0,0,0
"NM_173874",0.1808946,0,0.05091076,0.04017113,0.08183622,0.09136287,0,0.2732757,0,0.2497389
"NM_183335",0,0,0.03394051,0,0.02727874,0,0,0,0,0
"NM_001109985",2.532524,2.680853,0.7297209,1.325647,1.063871,1.187717,0.6446901,0.6376432,0.4737109,0.1248694
"NM_001109988",0.3014909,0.2978725,0.1018215,0.2410268,0.109115,0.2436343,0,0.04554594,0,0
"NM_001109989",0.4823855,0.1702129,0.2375836,0.5623958,0.1636724,0.1827257,0,0,0,0
"NM_001253917",0,0,0,0,0,0,0,0,0,0
"NM_001164263",0,0,0,0,0,0,0,0,0,0
"NM_001253910",0,0,0,0,0,0,0,0,0,0
"NM_001164268",0.1205964,0.1276597,0.1866728,0.2008556,0.02727874,0,0,0,0.09474219,0.1248694
"NM_173048",0.9044728,1.06383,0.933364,1.40599,1.554888,1.857712,0.2148967,1.093103,0.8526797,0.3746083
"NM_173047",0.7235782,1.31915,1.747936,1.606845,0.7638047,1.583623,0.2148967,0.2732757,0.5684531,0.1873041
"NM_001013012",18.69244,14.89363,24.62384,18.11718,19.39518,20.16074,3.868141,6.103156,6.91618,8.303817
"NM_001013013",0.06029818,0,0.1187918,0.08034226,0,0,0,0,0,0
"NM_001195298",12.18023,8.936176,15.66354,10.76586,12.46638,11.35945,3.223451,2.91494,5.684531,4.807473
"NM_001013019",3.557593,2.978725,1.883698,2.611123,1.336658,2.192709,0,0.1821838,0.2842266,0.3746083
"NM_001167793",0,0,0,0,0,0,0,0,0,0
"NM_001167792",0,0,0,0,0,0,0,0,0,0
"NM_001167790",0,0,0,0,0,0,0,0,0,0
"NM_001002012",0.06029818,0,0,0,0,0,0.6446901,17.12527,0.9474219,14.85946
"NM_001011707",0,0,0,0,0,0,0.2148967,0.3188216,0.1894844,0.06243472
"NM_001002011",10.85367,10.93618,33.92354,10.52484,6.846964,6.66949,1.504277,0.1821838,1.515875,0.3121736
"NM_001167799",1.266262,1.021277,1.32368,1.446161,1.363937,0.944083,0,1.6852,0.09474219,0.7492166
"NM_001195748",3.859084,3.617024,1.442472,3.776086,7.965392,7.979024,342.5453,391.7407,153.8613,195.1709
"NM_001033123_2",0,0,0,0,0,0,0,0,0,0
"NM_001033123_1",0,0,0,0,0,0,0,0,0,0
"NM_001199677",1.688349,0.8085111,1.272769,0.8837648,0.736526,0.9136287,0,0,0,0
"NM_001199676",0,0,0,0,0,0,0,0,0,0
"NM_023508",1.085367,0.8936176,0,1.044449,0.02727874,0.03045429,346.6284,541.268,369.0208,362.9954
"NM_001160219",0,0,0,0,0,0,0,0,0,0
"NM_023505",0,0,0,0,0,0,0,0,0,0
"NM_023504",0,0.08510644,0.03394051,0.04017113,0,0.03045429,0.8595868,4.190227,0.6631953,2.185215
"NM_001160215",0,0,0,0,0,0,0,0,0,0
"NM_001160214",0.4823855,0.5106386,0.08485127,0.4820535,0.4091811,0.2740886,0.2148967,0.4099135,0.3789688,0.1248694
"NM_001160212",0,0,0,0,0,0,0,0,0,0
"NM_001160211",0,0,0,0,0,0,0,0,0,0
"NM_023502",52.45942,49.40429,42.44261,55.55667,60.83159,60.08632,143.1212,191.8851,253.8143,257.231
"NR_040629",0,0,0,0,0,0,0.2148967,0.1366378,0,0
"NM_001200023",4.100276,4.553194,4.836522,4.860707,3.709909,4.598598,0.4297934,0.2277297,0.3789688,0.3121736
"NR_040626",0.2411927,0.2127661,0.135762,0.08034226,0,0.06090858,0.4297934,1.093103,3.126492,6.181037
"NM_001037940",1.447156,1.06383,1.374591,1.245305,1.145707,0.8222659,48.78155,27.4642,40.54966,20.22885
"NM_001177374",0.3014909,0.2127661,0.135762,0.4820535,0.3546236,0.3654515,0,0,0,0
"NM_011658",16.6423,15.74469,33.7199,18.55906,8.811033,10.23264,0.6446901,0.1821838,0,0
"NM_011659",0.7235782,0.4255322,0.6957804,0.6025669,0.6819685,0.4568144,0,0.04554594,0.09474219,0.5619124
"NM_011654",30.69178,27.61704,60.31228,41.17541,30.82498,30.8502,3.653244,0.6376432,5.116078,0.9365207
"NM_011655",620.9507,503.1492,993.7951,742.483,591.8941,528.1383,12.67891,2.778303,19.04318,6.742949
"NM_011656",4.160575,5.787238,7.483882,5.141904,7.501653,6.943578,27.50678,35.07038,35.81255,41.76882
"NM_011657",32.38012,34.59577,37.16486,37.39932,36.85358,39.01195,2.148967,1.6852,3.126492,2.747127
"NM_011650",64.33816,68.68089,71.56356,68.00972,76.62598,79.72933,10.31504,8.016086,42.16027,28.71997
"NM_011651",0,0,0,0,0,0,2.148967,5.511059,0.4737109,0.8116513
"NM_011652",0.1808946,0.1702129,0.06788102,0.08034226,0.2727874,0.21318,1.074484,1.411924,0,0.437043
"NM_011653",49.56511,37.70215,110.5782,60.45755,42.82762,48.6355,4.727727,0.774281,7.674117,1.435998
"NR_030500",0,0,0,0,0,0,0,0,0,0
"NR_027360",1.447156,1.617022,0.9163937,1.044449,2.209578,1.553169,5.157521,13.66378,1.989586,4.4953
"NR_027362",0.1205964,0.04255322,0,0.1606845,0.1363937,0.1218172,0,0.09109189,0.1894844,0.1873041
"NM_013797",0,0,0,0,0,0,0.4297934,0,0.2842266,0
"NM_013796",0,0,0,0,0,0,0,0,0,0
"NM_013795",2.110436,1.872342,3.682545,2.611123,2.427808,1.004992,0.2148967,1.366378,0,0.874086
"NM_013793",0,0,0,0,0,0,0,0,0,0
"NM_013792",22.25003,21.40427,27.47484,25.34798,17.73118,21.22664,26.2174,50.32827,35.71781,43.95404
"NM_013791",30.69178,29.87236,23.23228,32.1369,31.64334,33.04291,23.63864,31.79107,34.95987,38.33492
"NM_013790",39.61591,34.68087,36.94424,43.58567,44.43707,41.47874,2.148967,1.730746,5.116078,3.870952
"NM_013799",0,0,0,0,0,0,0,0,0,0
"NM_001163542",0,0,0,0,0,0,0,0,0,0
"NM_001163540",0,0,0,0,0,0,0,0,0,0
"NM_001256432",0.4823855,0.8510644,0.1527323,0.04017113,0.08183622,0.03045429,16.54705,21.45214,35.14935,27.97075
"NM_001256431",3.678189,3.617024,3.241319,2.771808,2.782431,2.740886,0.8595868,1.275286,1.042164,0.9989554
"NM_001163548",0.06029818,0,0,0,0.02727874,0,10.52994,3.507038,1.231648,0.4994777
"NM_001163549",0,0,0,0,0,0,0,0,0,0
"NR_033261",7.175484,9.531921,10.7252,8.235081,8.374573,8.649019,0,0.04554594,0.09474219,0
"NM_001170552",0.2411927,0.3404257,0.1866728,0.1606845,0.2455087,0.4568144,0.4297934,0,0.6631953,0.5619124
"NM_001170555",0,0,0.03394051,0.04017113,0.02727874,0,0.4297934,0.5465513,1.136906,0.6867819
"NM_001170556",0,0,0,0,0,0,0,0,0,0
"NR_046003",0,0,0,0,0,0,0,0,0,0
"NM_001099321_1",0,0,0,0,0,0,0,0,0,0
"NM_172524",0.5426837,0.5106386,0.3903158,0.5623958,0.3273449,0.2740886,0,0,0,0
"NR_040621",0.5426837,0.595745,0.2206133,0.8837648,0.736526,0.8222659,0.2148967,0.1366378,0.8526797,0.06243472
"NM_001005358",0.3617891,0.4680854,0.2884943,0.4418824,0.5728535,0.3959058,0.6446901,0.7287351,0.4737109,0.2497389
"NM_008561",0,0,0,0,0,0,0,0,0,0
"NM_008562",90.02519,92.97878,112.1564,92.71496,91.38378,101.1692,65.1137,62.62567,107.1534,59.99976
"NM_008563",51.37405,50.2128,65.01304,66.56356,76.40775,69.5576,4.083037,2.368389,8.811024,4.745038
"NM_008564",58.73043,58.42557,73.05694,72.26786,97.87612,90.41879,3.868141,2.550573,5.400305,1.623303
"NM_008565",53.90658,58.55323,67.13433,70.2593,70.0518,64.38037,5.157521,3.552584,6.821438,2.24765
"NM_008566",51.73584,50.12769,75.00852,65.6798,70.78833,61.54812,9.240558,9.792378,9.758446,6.555645
"NM_008567",78.14645,78.21281,103.841,98.29875,88.98325,85.66792,13.1087,5.875427,17.14834,7.554601
"NM_001013832",0,0.04255322,0,0,0,0,0.2148967,0.04554594,0.09474219,0.1248694
"NM_001013833",0,0.1276597,0,0.04017113,0.05455748,0.06090858,0,0,0,0
"NM_010266",0.9647709,1.574469,0.6448697,0.5222247,0.2727874,0.5177229,0.2148967,0.1821838,1.231648,0.4994777
"NM_010267",1.085367,1.489363,0.6788102,0.321369,0.5728535,0.3349972,6.232004,4.691232,1.136906,1.311129
"NM_010264",0.1205964,0.382979,0.05091076,0.2410268,0.3000661,0.4872687,2.793657,11.61422,2.368555,3.808518
"NM_010265",0,0,0,0,0,0,0,0,0,0
"NM_010262",0,0.2553193,0.1187918,0.04017113,0.1636724,0.21318,0,0,0.09474219,0.06243472
"NM_010260",2.532524,2.893619,4.072861,4.177797,2.073184,2.070892,0.2148967,0.1821838,0.5684531,0.2497389
"NM_010261",23.3957,19.91491,40.33829,22.97789,19.91348,19.58211,25.14291,67.08917,15.91669,35.02588
"NM_010269",6.210713,6.595749,6.550518,5.182076,6.437783,6.791307,22.99395,38.25859,24.63297,22.85111
"NM_001100116",0,0,0,0,0,0,0,0,0,0
"NM_001100110",3.256102,3.914896,4.395296,3.615402,4.091811,4.750869,16.11725,17.26191,8.716281,7.117558
"NM_144528",2.170735,1.234043,2.087341,1.847872,1.800397,1.400897,0.8595868,38.94178,1.136906,24.41197
"NM_027996",0,0,0,0,0,0,0,0,0,0
"NM_027997",0.1205964,0.2127661,0.865483,0.5623958,0.3546236,0.1827257,0.6446901,0.774281,0.2842266,0.2497389
"NM_027994",89.30161,110.5107,95.42374,100.1466,105.4323,94.13421,477.5005,418.2029,472.574,312.3609
"NM_027995",8.321149,9.78724,10.08033,10.12312,13.12107,16.14077,25.35781,39.12397,24.254,22.03945
"NM_027992",58.06715,60.97876,39.91404,51.37887,43.12769,45.68144,11.81932,10.43002,26.81204,18.41824
"NM_027993",0,0,0,0,0,0,0,0,0,0
"NM_027990",0.7235782,0.2553193,0.2545538,0.1205134,0.109115,0.06090858,0.6446901,0.5920973,0.8526797,0.9989554
"NM_001243166_1",0,0,0,0,0,0,0,0,0,0
"NM_027998",0.4220873,0.2978725,0.4242564,0.6025669,0.08183622,1.49226,0.2148967,0,0.2842266,0
"NM_027999",8.863833,8.042558,7.772376,7.672686,8.729197,8.405384,4.083037,6.376432,3.03175,3.995822
"NM_053201",11.63755,12.97873,14.40775,11.971,7.283424,8.344476,1.074484,1.22974,0.5684531,0.5619124
"NM_053200",0.1808946,0.6382983,0.5769886,0.7632514,0.1636724,0.1522715,0,0.1366378,0.5684531,0.2497389
"NM_053202",0.3014909,0.5106386,0.1187918,0.321369,0.6819685,0.3349972,0,0.04554594,0,0
"NM_026029",25.20464,27.48938,31.58164,25.83004,23.81434,23.7848,7.306488,11.11321,9.758446,12.48694
"NM_026028",0.6029818,0.7659579,0.7806317,1.40599,0.9274772,1.157263,1.719174,1.411924,5.021336,4.745038
"NM_053207",34.12877,35.87236,46.12515,30.20869,36.77174,36.81924,3.223451,0.819827,2.747524,1.560868
"NM_053206",1.205964,1.617022,2.206133,0.8837648,1.118428,0.9745373,0,0,0.2842266,0
"NM_026025",10.79337,8.553197,13.89864,11.52911,12.93012,13.09535,3.868141,15.57671,5.874016,21.47754
"NM_053208",33.164,35.6596,50.09619,33.10101,40.07247,41.8442,525.8522,978.3269,301.9434,461.7047
"NM_026027",17.12468,17.1915,26.40572,18.15735,21.00463,23.66298,33.30899,67.63573,38.74956,61.49819
"NM_026021",10.19039,13.31916,13.72894,11.85048,18.2222,17.23713,19.5556,25.59682,28.23317,30.40571
"NM_001142335",0,0,0,0,0,0,0,0,0,0
"NM_001142336",0,0.04255322,0.06788102,0,0,0,0,0,0,0
"NM_001142337",0,0,0,0,0,0,0,0,0,0
"NM_001024911",7.115186,6.382983,12.65981,7.994055,9.356608,8.131296,2.57876,1.22974,10.13741,6.181037
"NM_001024910",0,0.04255322,0.01697025,0,0,0,0,4.008043,0.4737109,3.059301
"NM_011139",0.7235782,1.234043,0.5091076,0.2811979,0.109115,0.09136287,2.148967,1.138649,0.8526797,0.5619124
"NM_011138",0,0,0,0,0,0.03045429,0.2148967,0.04554594,0,0.1873041
"NM_001081959",0,0,0,0,0,0,0,0,0,0
"NM_011131",25.62673,21.53193,36.04482,33.06084,41.79103,36.11879,2.363864,5.738789,4.452883,7.179992
"NM_011130",3.97968,3.957449,5.125017,3.093177,4.255483,4.476781,19.3407,100.7932,16.76937,47.94986
"NM_011133",4.763556,4.978726,6.312935,5.905156,5.483027,5.573135,1.504277,4.509048,1.231648,1.435998
"NM_011132",34.61116,36.00002,25.45538,43.42499,59.63133,52.29002,32.23451,43.13201,34.5809,37.33596
"NM_011135",0,0,0,0,0,0,0,0,0,0
"NM_011134",0.06029818,0.04255322,0.01697025,0,0.02727874,0.03045429,0,0,0,0.06243472
"NM_011137",0,0,0,0,0,0,0,0,0,0
"NM_011136",0.06029818,0.382979,0.1018215,0.1606845,0.05455748,0.03045429,0,0.3188216,0.8526797,0.9989554
"NM_001146307",0,0,0,0,0,0,0,0,0,0
"NM_001146309",0,0,0,0,0,0,0,0,0,0
"NM_001146308",0.1205964,0.08510644,0.2715241,0.2008556,0.109115,0.1522715,0,0,0,0
"NM_144871",0,0,0,0,0,0,0,0,0,0
"NM_144870",0,0,0.01697025,0.04017113,0,0.03045429,0,0,0,0
"NM_144873",26.29001,29.23406,31.12345,29.12407,27.46969,27.16523,8.380971,11.61422,10.61113,10.05199
"NM_144872",24.23987,18.38299,20.73765,21.81292,18.0858,17.7244,1.28938,1.22974,2.084328,2.747127
"NM_144875",2.592822,2.936172,4.531058,3.253861,2.727874,3.319518,0.4297934,0.2732757,0.4737109,0.1873041
"NM_144874",19.9587,22.72342,19.61761,21.0095,20.7864,23.41935,2.148967,0.8653729,5.495047,4.183126
"NM_144877",11.99934,14.12767,11.72645,11.85048,15.93078,15.80578,6.017108,2.368389,10.13741,3.433909
"NM_181066",0,0,0,0,0,0,0,0,0,0
"NM_144879",0.06029818,0.1276597,0.05091076,0.2410268,0,0.06090858,3.868141,7.014075,0.7579375,1.748172
"NM_144878",0.3014909,0.4680854,0.3224348,0.4820535,0.9547559,0.5786315,0,0.1366378,0.1894844,0.2497389
"NM_001037178",0.1205964,0,0,0.04017113,0.05455748,0.03045429,0,0,0,0
"NM_001037170",8.984429,8.127665,13.45741,9.279531,8.783754,8.466293,0.2148967,1.138649,1.989586,2.871997
"NM_001037177",0,0.1276597,0.01697025,0.04017113,0.109115,0.03045429,0,0,0,0
"NM_134173",0,0,0,0,0,0,0,0,0,0
"NM_009778",28.21955,24.76597,8.756651,23.90182,3.573515,3.441335,1.719174,3.14267,0.9474219,1.248694
"NM_009779",2.65312,2.808512,3.190408,3.173519,1.745839,1.949075,0.6446901,0.2732757,0.3789688,0.1248694
"NM_134172",0,0,0,0,0,0,0,0,0,0
"NM_009772",0,0,0,0,0,0,0,0,0,0
"NM_009773",37.08338,29.95747,43.359,47.00022,54.55748,42.51419,43.62403,39.39724,87.06807,81.4773
"NM_009770",0,0,0,0,0,0,0,0,0,0
"NM_009771",0,0,0,0,0,0,0,0,0,0
"NM_009776",59.39371,52.46812,55.23818,70.01828,45.09176,47.05188,7.306488,5.419967,1.989586,0.8116513
"NM_009777",5.728327,5.829791,9.469402,7.311145,5.564863,6.02995,22.13436,12.43404,3.03175,1.123825
"NM_009774",36.29951,33.7447,58.20797,43.10362,42.20021,42.72737,16.97684,22.04424,37.23368,51.38377
"NM_009775",6.210713,5.617025,10.86096,6.668407,6.05588,7.248121,0.6446901,0.1366378,0.5684531,0.1248694
"NM_134170",0,0,0,0.08034226,0.109115,0.1522715,0,0.09109189,0.2842266,0.06243472
"NM_019926",0,0,0,0,0,0,0,0,0,0
"NM_019927",72.41812,80.34047,67.35494,80.1414,72.88879,63.55811,141.8318,239.5717,141.6396,130.3637
"NM_007640",0,0,0,0,0,0,0,0,0,0
"NM_007641",0,0.1702129,0.2036431,0.2008556,0.02727874,0.06090858,1.074484,0.6376432,0.3789688,0.5619124
"NM_007642",0.1808946,0.2978725,0.1866728,0.1205134,0.2182299,0.03045429,0,0.04554594,0,0
"NM_007643",0,0,0,0,0,0,0,0,0,0
"NM_007644",23.99868,21.65959,13.52529,20.60779,16.23085,19.42984,1.719174,0.2277297,1.421133,0.4994777
"NM_007645",0.7235782,0.8510644,0.933364,0.5623958,0.3273449,0.4263601,1.074484,4.008043,0.09474219,0.6243472
"NM_007646",1.628051,0.8936176,1.595204,1.606845,1.036592,1.27908,1.074484,0.1821838,0.4737109,0.1873041
"NM_007647",0,0,0,0,0,0,0,0,0,0
"NM_007648",0,0.382979,0.1527323,0.04017113,0.1636724,0.3349972,0.2148967,0.04554594,0.09474219,0
"NM_007649",0.3617891,0.6808515,0.4581969,0.4017113,0.3546236,0.3654515,1.504277,0.2732757,0.1894844,0.6243472
"NM_001042675",0.6029818,0.595745,0.6957804,0.6427381,0.736526,0.5786315,0.2148967,0.4554594,0.09474219,0.2497389
"NM_001205367",0.06029818,0.08510644,0,0.04017113,0.02727874,0.1522715,0,0,0,0
"NM_001205365",0,0,0,0,0,0,0,0,0,0
"NM_001205364",0,0,0,0,0,0,0,0,0,0
"NM_001205363",0,0,0,0,0,0,0,0,0,0
"NM_001205362",0,0,0,0.1606845,0.02727874,0,7.306488,4.873416,1.136906,1.06139
"NM_001205361",0.06029818,0,0.01697025,0.08034226,0.08183622,0.03045429,0.6446901,4.281319,0.1894844,0.6243472
"NM_001205369",0,0,0,0,0,0,0,0,0,0
"NM_145836",77.24197,61.10642,71.29204,69.61657,60.04051,62.30948,2.793657,1.821838,5.589789,2.622258
"NM_145837",4.341469,3.914896,6.075351,2.972664,3.628072,4.446326,4.942624,5.966519,8.242571,7.117558
"NM_145834",0.06029818,0.04255322,0.08485127,0.04017113,0.02727874,0.03045429,0,0,0,0.06243472
"NM_145835",0.2411927,0.2553193,0.3224348,0.1606845,0.5455748,0.2740886,0,0.1366378,0.2842266,0
"NM_145832",0.06029818,0,0.01697025,0,0.05455748,0,0,0,0,0
"NM_145833",2.472226,5.234046,3.920129,7.83337,36.33528,32.67745,3.008554,1.138649,4.263399,1.06139
"NM_145830",3.3164,3.319151,1.697025,2.85215,3.764466,2.832249,2.148967,9.382464,1.989586,4.682604
"NM_145831",0.5426837,0.978724,0.3224348,0.6829092,0.7092472,0.7613573,0.6446901,0.7287351,0.5684531,0.1873041
"NM_145838",0.4823855,0.4680854,0.2206133,0.4017113,0.3819024,0.3349972,0.6446901,0.4554594,0.2842266,0.1248694
"NM_145839",0.1808946,0.04255322,0.01697025,0,0.05455748,0.06090858,0,0,0,0
"NM_001171187",0,0,0,0,0,0,0,0,0,0
"NM_001037248_1",0,0,0,0,0,0,0,0,0,0
"NM_001037248_2",0,0,0,0,0,0,0,0,0,0
"NM_145845",0,0.04255322,0,0,0,0,0,0,0,0
"NM_152229",0.3014909,0.2127661,0.1187918,0,0.4364598,0.5786315,0.4297934,0.2277297,0,0.06243472
"NM_152220",1.929542,1.957448,1.086096,1.888043,3.409842,3.289063,0.6446901,0.1366378,0.4737109,0.2497389
"NM_001271898",0.06029818,0.1276597,0.01697025,0.04017113,0.2182299,0,0.2148967,0.3188216,0.09474219,0.3121736
"NM_146569",0,0,0,0,0,0,0,0,0,0
"NM_146568",0,0.04255322,0,0,0,0,0,0,0,0
"NM_146561",0,0.1276597,0.08485127,0,0.05455748,0.03045429,0,0,0,0
"NM_146560",0,0,0.05091076,0.04017113,0.02727874,0,0,0,0.09474219,0.06243472
"NM_146563",0.06029818,0,0.03394051,0.08034226,0,0,0,0,0,0
"NM_146562",0,0,0,0,0,0,0,0,0,0
"NM_146565",0,0.04255322,0.01697025,0,0,0,0,0,0,0
"NM_146564",0,0,0,0,0,0.03045429,0,0,0,0
"NM_146567",0,0,0,0,0,0,0,0,0,0
"NM_146566",0,0,0,0,0,0,0,0,0,0
"NM_008218_1",0,0,0,0,0,0,0,0,0,0
"NM_027035",0.3617891,0.1276597,0.2036431,0.2410268,0.2455087,0.3045429,75.21385,135.6358,36.19152,45.63978
"NM_027034",0.1205964,0.08510644,0,0.1606845,0,0,105.2994,121.1522,34.95987,30.40571
"NM_027037",0.1205964,0.04255322,0.06788102,0.04017113,0,0.06090858,29.87064,55.06505,19.70638,20.29128
