Gene	S1	S2	S2/S1_log2FC
NM_019989	2.5361075373	2.45893647089	-0.0318336330286
NM_019980	4.636005	4.1717285	-0.124026351501
NM_019981	17.378185	97.683665	2.42481700128
NM_019982	0.0	0.0	0.0
NM_019983	0.0	0.0	0.0
NM_019984	0.0683189	0.03121736	-0.0509939089524
NM_019985	0.0	0.0	0.0
NM_019986	307.019	41.777245	-2.84810386945
NM_019987	0.02277297	0.03121736	0.0118625175947
NM_001013607	0.045545945	0.0	-0.0642564604614
NM_001013609	25.44523	8.574664	-1.46571375777
NM_001013608	17.513565	14.86828	-0.222436969936
NR_045438	117.835605	74.32624	-0.657742732454
NR_045439	0.35795105	0.4069158	0.0511045141127
NR_045430	0.0	0.0	0.0
NR_045431	0.0	0.0947422	0.130591170675
NR_045432	0.357951038666	0.330507547997	-0.0294547688942
NR_045433	1.7961719	0.8946002	-0.561559613979
NR_045434	0.0	0.0	0.0
NR_045435	0.0	0.0	0.0
NR_045436	0.0	0.03121736	0.0443484560262
NR_045437	0.0	0.0	0.0
NM_173187	0.0227729716061	0.0312173577418	0.01186251217
NM_173186	0.0	0.0	0.0
NM_173185	44.41237	43.16211	-0.0402762271185
NM_173184	0.0227729716061	0.0	-0.032485940697
NM_153530	0.0	0.0	0.0
NM_173182	3.531702	3.6678905	0.0427177243534
NM_173181	13.1607738393	6.58943874296	-0.899835002098
NM_173180	41.5813298366	39.940277875	-0.0567001121565
NM_153538	52.14335	34.627875	-0.576882736446
NM_153539	0.0	0.0	0.0
NM_173189	11.36876	11.635255	0.0307539068337
NM_001195579	1.7547797	3.478406	0.701048373946
NM_133693	19.142389	15.918375	-0.251643800095
NM_133692	99.230335	68.62179	-0.525708398603
NM_133691	0.0	0.0	0.0
NM_133690	0.0	0.0	0.0
NM_133697	63.51374	76.003855	0.255324217032
NM_133694	3.8136565	2.160538	-0.606963034633
NM_133699	0.0	0.0	0.0
NM_133698	0.152994295	0.078588455	-0.096240877854
NM_011863	1.39972145	1.7149725	0.178070631699
NM_011862	0.0	0.0	0.0
NM_011861	6.085798	7.9071085	0.330026829943
NM_011860	0.0	0.0	0.0
NM_011867	0.2213132	0.18839425	-0.0394196902212
NM_011866	31.87073	68.55133	1.08127460662
NM_011865	24.040355	159.2643	2.67812617003
NM_011864	0.0	0.0	0.0
NM_011869	107.272445	92.311415	-0.214540643077
NM_011868	0.0	0.0	0.0
NM_172276	13.300304	22.505635	0.716960838616
NM_172277	1.327879	1.888303	0.311206026514
NM_172274	0.56001497	0.26698275	-0.300162991059
NM_172275	0.0	0.0	0.0
NM_172272	0.0	0.0	0.0
NM_172271	1.718543	1.7300365	0.00608659194469
NM_172279	1.981879	2.1638085	0.0854405620583
NM_027446	7.2927655	11.48551	0.590329550755
NM_028889	529.6499	503.78785	-0.0720831609243
NM_028888	3.9146885	1.727856	-0.849332491023
NM_028881	5.7868565	9.412084	0.617443441424
NM_028880	1.50653955	0.89351015	-0.404633843502
NM_028883	2.616629	11.302565	1.76624162233
NM_028882	0.0	0.03121736	0.0443484560262
NM_028887	6.8905295	12.37813	0.76168244787
NM_028886	27.57243	39.226635	0.49352732166
NM_001029842	0.0	0.0	0.0
NM_175324	9.467399	18.76936	0.91736316941
NM_177981	0.0	0.0	0.0
NM_001029841	0.0	0.03121736	0.0443484560262
NM_010086	214.41215	85.63216	-1.31412503166
NM_001172424	0.0	0.0	0.0
NM_001190870	2.672115	0.7869745	-1.03909219312
NM_001190871	0.0	0.0	0.0
NM_010059	3.2648425	1.63747415	-0.693335510042
NM_010058	43.02912	19.118005	-1.12997076222
NM_010055	0.13022132	0.0624347	-0.0892311367398
NM_010054	0.02277297	0.0	-0.0324859384315
NM_010057	4.572212	1.62875295	-1.0838715837
NM_010056	0.152994295	0.047371095	-0.138612679142
NM_010051	0.152994295	0.5199919	0.39867826103
NM_010050	5.067431	3.629042	-0.390372144382
NM_010053	0.045545945	0.23685545	0.242420443447
NM_010052	0.0	0.0	0.0
NM_001161823	5.3079935	4.073518	-0.314194708127
NM_001161822	0.0	0.0	0.0
NM_001161825	0.0	0.0	0.0
NM_001161824	0.0	0.0	0.0
NM_001076681	19.693355	58.41134	1.52157076098
NM_053014	392.99685	183.3549	-1.09569833282
NM_053015	0.2213132	0.26807281	0.0542043641872
NM_053011	1.09662605	0.54902905	-0.43670536797
NR_003652	8.986273	9.5995835	0.0859893246147
NR_003650	22.424105	11.9607045	-0.853849785349
NM_001099636	81.80774	28.01644	-1.51289509469
NM_001099637	172.6412	88.30379	-0.959315989036
NM_001099634	0.9535719	0.5339654	-0.348848412099
NM_001099635	1.0347237	0.9074834	-0.0931623988141
NM_001099632	0.4718159	0.3606348	-0.11331733173
NM_001099633	8.1388905	2.917386	-1.22212773524
NM_001099631	0.84612355	0.5339654	-0.267233165264
NM_212483	0.045545945	0.0	-0.0642564604614
NM_212486	0.02277297	0.03121736	0.0118625175947
NM_212487	2.063661	2.259641	0.0894564131308
NM_212484	34.89023	36.35246	0.0576120921709
NM_212485	2.0110685	0.6276175	-0.887513831544
NM_001045959	0.0	0.0	0.0
NM_147052	0.0	0.0	0.0
NM_147053	0.0	0.0	0.0
NM_001163399	0.0	0.0	0.0
NM_001167158_1	0.0	0.0	0.0
NM_013832	11.067292	4.7378035	-1.072531493
NM_013833	0.0	0.0	0.0
NM_013830	19.31163	49.47941	1.31338902833
NM_016843	136.50591	108.4579	-0.329117543803
NM_016844	0.0	0.0	0.0
NM_016845	53.148625	44.75974	-0.242845848876
NM_016846	49.77307	47.6249	-0.0623682123265
NM_013835	1.7284835	1.90663695	0.0912515653291
