Gene	S1	S2	S2/S1_log2FC
NM_019710	55.9341	51.31649	-0.122027245104
NM_019713	1.6207275	1.376066	-0.141392441377
NM_019712	21.06274	17.59616	-0.246607228339
NM_001164423	0.0	0.0	0.0
NM_024166	17.014675	30.269705	0.79559298431
NM_177475	17.29824	28.97425	0.712018764892
NM_177474	22.004165	22.679195	0.0417249450409
NM_177473	3.0376475	2.368642	-0.261347848881
NM_177472	19.63161	24.526935	0.307163917643
NM_177471	0.7199598	1.5321635	0.557995715838
NM_177470	67.694305	52.77853	-0.353160178847
NM_001162996	0.0	0.0	0.0
NM_001271615	0.0	0.0	0.0
NM_001271616	0.0	0.0	0.0
NM_001164427	0.0	0.0609086	0.0853003697242
NR_033727	0.6472575	0.5877941	-0.0530422548151
NR_033726	0.0	0.0	0.0
NR_033729	1.299769	1.284703	-0.0094823228209
NM_001025244	0.0	0.0	0.0
NM_001025245	9.4921305	3.7361185	-1.14753057345
NM_001025246	20.309185	22.83464	0.161584418752
NM_001025240	0.0	0.0	0.0
NM_001025241	0.0	0.0	0.0
NR_015535	0.0602982	0.0	-0.0844700677685
NR_015536	0.0	0.0	0.0
NM_139064	7.912234	10.507985	0.36877622797
NR_045159	0.0	0.0	0.0
NR_045158	0.0514257	0.0	-0.0723469042505
NR_045157	0.08157481	0.100238935	0.0246834061635
NR_045156	0.03014909	0.0609086	0.0424472208223
NR_045155	0.0	0.01363937	0.0195444653063
NR_045154	0.0	0.0	0.0
NR_045153	0.04255322	0.02727874	-0.0212933387905
NR_045152	0.0	0.0	0.0
NR_045151	0.03014909	0.028866515	-0.00179732958497
NR_045150	0.0	0.0	0.0
NM_009673	66.77768	59.327325	-0.167998642236
NM_033354	0.0514257	0.028866515	-0.0312910849336
NM_009671	48.346005	54.96104	0.181489483957
NM_009670	0.0	0.0	0.0
NM_009677	72.0007	75.09498	0.0598909840192
NM_009676	4.48644	5.1883975	0.173695540864
NM_009675	38.19818	40.3248	0.0762211667948
NM_009674	0.0	0.10182671	0.13989734162
NM_009679	10.176775	13.196685	0.345050126123
NM_009678	0.0	0.0	0.0
NM_133756	10.15369	13.939275	0.421589057012
NR_075088	0.0	0.069784645	0.0973204014296
NM_001146710	0.06382985	0.3368715	0.329593377128
NM_001146711	0.08157481	0.08818734	0.00879349266329
NM_080428	0.11525554	0.13069325	0.0198332736013
NM_080420	0.43802305	0.113878285	-0.368495204815
NM_133757	13.207095	17.279565	0.36362014966
NM_026894	4.998801	7.4015155	0.485975417292
NM_026895	0.0	0.0	0.0
NM_026896	4.4580135	5.572825	0.268137611109
NM_026897	0.3688524	0.27820135	-0.0988517764844
NM_026890	7.6143615	9.8666485	0.335091279487
NM_026891	35.26657	39.87908	0.172722422883
NM_026892	23.073595	32.378625	0.471472924557
NM_026893	46.861725	53.65317	0.191432783247
NM_144934	0.13653214	0.110702745	-0.0331657197194
NM_026898	0.53200195	0.61666065	0.0775987437731
NM_026899	14.028185	20.04187	0.485592142184
NM_176785	5.6672485	5.9765925	0.0654310689763
NM_001177767_1	0.0	0.0	0.0
NM_174876	0.65078915	0.2613864	-0.388145577637
NM_174877	0.75364055	0.028866515	-0.769297244386
